date, name, size, price_per_unit, price, details_page, kosher, local, organic, peanut_free, lactose_free, vegan, vegetarian, sku
"2023-03-27", "Van Houtte Ground Coffee Decaffeinated House Blend 340 g", "340g", "($3.76 per 100g)", "$12.79", "https://voila.ca/products/657846EA/details", "False", "False", "False", "False", "False", "False", "False", "657846EA"
"2023-03-27", "Van Houtte Ground Coffee House Blend Original Medium Roast 908 g", "908g", "($2.59 per 100g)", "$23.49", "https://voila.ca/products/281465EA/details", "False", "False", "False", "False", "False", "False", "False", "281465EA"
"2023-03-27", "Muskoka Organic Ground Coffee Medium Dark 454 g", "454g", "($4.18 per 100g)", "$18.99", "https://voila.ca/products/412020EA/details", "False", "False", "False", "False", "False", "False", "False", "412020EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Kick Ass Dark Roast 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/529102EA/details", "False", "False", "True", "False", "False", "False", "False", "529102EA"
"2023-03-27", "Melitta Whole Bean Coffee Hazelnut Cream 907 g", "907g", "($2.20 per 100g)", "$19.99", "https://voila.ca/products/456801EA/details", "False", "False", "False", "False", "False", "False", "False", "456801EA"
"2023-03-27", "Farm Boy Organic Whole Bean Coffee Breakfast Blend 454 g", "454g", "($3.52 per 100g)", "$15.99", "https://voila.ca/products/827700EA/details", "False", "False", "True", "False", "False", "False", "False", "827700EA"
"2023-03-27", "Starbucks Whole Bean Coffee Breakfast Blend 340 g", "340g", "($3.23 per 100g)", "$10.99", "https://voila.ca/products/464691EA/details", "False", "False", "False", "False", "False", "False", "False", "464691EA"
"2023-03-27", "Starbucks Caffè Verona Whole Bean Coffee 340 g", "340g", "($3.23 per 100g)", "$10.99", "https://voila.ca/products/874545EA/details", "False", "False", "False", "False", "False", "False", "False", "874545EA"
"2023-03-27", "Balzac's Fairtrade Organic Whole Bean Coffee Expresso Blend 340 g", "340g", "($4.41 per 100g)", "$14.99", "https://voila.ca/products/708325EA/details", "False", "True", "True", "False", "False", "False", "False", "708325EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Three Sisters 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/529105EA/details", "False", "False", "True", "False", "False", "False", "False", "529105EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Grizzley Claw 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/156087EA/details", "False", "False", "True", "False", "False", "False", "False", "156087EA"
"2023-03-27", "Van Houtte Whole Beans Coffee Mexico Medium Roast 340 g", "340g", "($4.35 per 100g)", "$14.79", "https://voila.ca/products/256470EA/details", "False", "False", "False", "False", "False", "False", "False", "256470EA"
"2023-03-27", "Farm Boy Organic Whole Bean Coffee Fair Trade French Roast 454 g", "454g", "($3.52 per 100g)", "$15.99", "https://voila.ca/products/827678EA/details", "False", "False", "True", "False", "False", "False", "False", "827678EA"
"2023-03-27", "Lavazza Whole Beans Coffee Rossa Roasted 1 kg", "1kg", "($2.10 per 100g)", "$20.99", "https://voila.ca/products/561806EA/details", "False", "False", "False", "False", "False", "False", "False", "561806EA"
"2023-03-27", "Lavazza Whole Bean Coffee Premium Arabica 1 kg", "1kg", "($2.90 per 100g)", "$28.99", "https://voila.ca/products/286649EA/details", "False", "False", "False", "False", "False", "False", "False", "286649EA"
"2023-03-27", "Muskoka Roastery Black Bear Whole Bean Coffee 400 g", "400g", "($4.25 per 100g)", "$16.99", "https://voila.ca/products/323406EA/details", "False", "False", "False", "False", "False", "False", "False", "323406EA"
"2023-03-27", "Nabob Costa Rica Whole Bean Coffee 300 g", "300g", "($2.50 per 100g)", "$7.49", "https://voila.ca/products/679146EA/details", "False", "False", "False", "False", "False", "False", "False", "679146EA"
"2023-03-27", "Nabob Whole Bean Guatemala Coffee 300 g", "300g", "($2.50 per 100g)", "$7.49", "https://voila.ca/products/679150EA/details", "False", "False", "False", "False", "False", "False", "False", "679150EA"
"2023-03-27", "Starbucks Whole Bean Coffee House Blend 340 g", "340g", "($3.23 per 100g)", "$10.99", "https://voila.ca/products/881818EA/details", "False", "False", "False", "False", "False", "False", "False", "881818EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Decaf 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/156085EA/details", "False", "False", "True", "False", "False", "False", "False", "156085EA"
"2023-03-27", "Melitta Whole Bean Coffee 100% Colombian 907 g", "907g", "($2.20 per 100g)", "$19.99", "https://voila.ca/products/456807EA/details", "False", "False", "False", "False", "False", "False", "False", "456807EA"
"2023-03-27", "Salt Spring Organic Whole Bean Coffee French Roast 400 g", "400g", "($3.75 per 100g)", "$14.99", "https://voila.ca/products/545642EA/details", "False", "False", "True", "False", "False", "False", "False", "545642EA"
"2023-03-27", "Nabob 100% Colombian Whole Bean Coffee 300 g", "300g", "($2.50 per 100g)", "$7.49", "https://voila.ca/products/679154EA/details", "False", "False", "False", "False", "False", "False", "False", "679154EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Dark Horse Power 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/529101EA/details", "False", "False", "True", "False", "False", "False", "False", "529101EA"
"2023-03-27", "Van Houtte Whole Bean Coffee Kenya Signature Dark Roast 312 g", "312g", "($4.74 per 100g)", "$14.79", "https://voila.ca/products/256469EA/details", "False", "False", "False", "False", "False", "False", "False", "256469EA"
"2023-03-27", "Doi Chang Whole Bean Coffee Hardwired 340 g", "340g", "($3.53 per 100g)", "$11.99", "https://voila.ca/products/381815EA/details", "False", "False", "False", "False", "False", "False", "False", "381815EA"
"2023-03-27", "Folgers Whole Bean Coffee Midnight Gold 340 g", "340g", "($3.67 per 100g)", "$12.49", "https://voila.ca/products/410501EA/details", "False", "False", "False", "False", "False", "False", "False", "410501EA"
"2023-03-27", "Ethical Bean Organic Whole Bean Coffee Superdark French Roast 340 g", "340g", "($4.56 per 100g)", "$15.49", "https://voila.ca/products/666505EA/details", "False", "False", "True", "False", "False", "False", "False", "666505EA"
"2023-03-27", "Van Houtte Whole Bean Coffee Colombian Medium Roast 650 g", "650g", "($2.61 per 100g)", "$16.99", "https://voila.ca/products/290926EA/details", "False", "False", "False", "False", "False", "False", "False", "290926EA"
"2023-03-27", "Ethical Bean Organic Whole Bean Coffee Lush Medium Dark Roast 340 g", "340g", "($4.56 per 100g)", "$15.49", "https://voila.ca/products/258240EA/details", "False", "False", "True", "False", "False", "False", "False", "258240EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Cliff Hanger Espresso Medium Roast 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/156083EA/details", "False", "False", "True", "False", "False", "False", "False", "156083EA"
"2023-03-27", "Ethical Bean Organic Whole Bean Coffee Classic Medium Roast 340 g", "340g", "($4.56 per 100g)", "$15.49", "https://voila.ca/products/256790EA/details", "False", "False", "True", "False", "False", "False", "False", "256790EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Smart Ass Medium Roast 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/463490EA/details", "False", "False", "True", "False", "False", "False", "False", "463490EA"
"2023-03-27", "Farm Boy Organic Whole Bean Coffee Fair Trade Decaf 454 g", "454g", "($3.52 per 100g)", "$15.99", "https://voila.ca/products/827710EA/details", "False", "False", "True", "False", "False", "False", "False", "827710EA"
"2023-03-27", "Marley Coffee Whole Bean Coffee One Love Medium Roast 284 g", "284g", "($4.22 per 100g)", "$11.99", "https://voila.ca/products/506687EA/details", "False", "False", "False", "False", "False", "False", "False", "506687EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Pacific Pipeline 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/220437EA/details", "False", "False", "True", "False", "False", "False", "False", "220437EA"
"2023-03-27", "Muskoka Roastery Whole Bean Coffee Howling Wolf 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/323405EA/details", "False", "False", "False", "False", "False", "False", "False", "323405EA"
"2023-03-27", "Ethical Bean Organic Whole Bean Coffee Sweet Espresso Medium Dark Roast 340 g", "340g", "($4.56 per 100g)", "$15.49", "https://voila.ca/products/256795EA/details", "False", "False", "True", "False", "False", "False", "False", "256795EA"
"2023-03-27", "Ethical Bean Organic Whole Bean Coffee Bold Dark Roast 340 g", "340g", "($4.56 per 100g)", "$15.49", "https://voila.ca/products/256789EA/details", "False", "False", "True", "False", "False", "False", "False", "256789EA"
"2023-03-27", "Compliments Organic Whole Bean Coffee Espresso Blend 275 g", "275g", "($4.83 per 100g)", "$13.29", "https://voila.ca/products/493610EA/details", "False", "False", "True", "False", "False", "False", "False", "493610EA"
"2023-03-27", "Compliments Organic Whole Bean Coffee 100% Arabica Decaffeinated Dark Roast 275 g", "275g", "($4.83 per 100g)", "$13.29", "https://voila.ca/products/493607EA/details", "False", "False", "True", "False", "False", "False", "False", "493607EA"
"2023-03-27", "Van Houtte Organic Whole Bean Coffee Medium Roast Espresso Dolce Crema 340 g", "340g", "($4.35 per 100g)", "$14.79", "https://voila.ca/products/256657EA/details", "False", "False", "True", "False", "False", "False", "False", "256657EA"
"2023-03-27", "Van Houtte Whole Bean Coffee Colombia Dark Bold & Fruity Intense 312 g", "312g", "($4.74 per 100g)", "$14.79", "https://voila.ca/products/256467EA/details", "False", "False", "False", "False", "False", "False", "False", "256467EA"
"2023-03-27", "Salt Spring Coffee Canopy Bird Medium Dark Roast 400 g", "400g", "($3.75 per 100g)", "$14.99", "https://voila.ca/products/240175EA/details", "False", "False", "True", "False", "False", "False", "False", "240175EA"
"2023-03-27", "Salt Spring Organic Coffee Village Trade Dark Roast 400 g", "400g", "($3.75 per 100g)", "$14.99", "https://voila.ca/products/545643EA/details", "False", "False", "True", "False", "False", "False", "False", "545643EA"
"2023-03-27", "Tim Hortons Whole Bean Coffee Espresso 300 g", "300g", "($3.66 per 100g)", "$10.99", "https://voila.ca/products/936112EA/details", "False", "False", "False", "False", "False", "False", "False", "936112EA"
"2023-03-27", "Doi Chang Whole Bean Coffee Social Medium 340 g", "340g", "($3.53 per 100g)", "$11.99", "https://voila.ca/products/381818EA/details", "False", "False", "False", "False", "False", "False", "False", "381818EA"
"2023-03-27", "Marley Coffee Whole Bean Coffee Lively Up Dark Roast 284 g", "284g", "($4.22 per 100g)", "$11.99", "https://voila.ca/products/506724EA/details", "False", "False", "False", "False", "False", "False", "False", "506724EA"
"2023-03-27", "Ethical Bean Organic Mellow Medium Roast Whole Bean Coffee 340 g", "340g", "($4.56 per 100g)", "$15.49", "https://voila.ca/products/258245EA/details", "False", "False", "True", "False", "False", "False", "False", "258245EA"
"2023-03-27", "Tim Hortons Whole Bean Coffee Light Medium Roast 300 g", "300g", "($3.66 per 100g)", "$10.99", "https://voila.ca/products/577418EA/details", "False", "False", "False", "False", "False", "False", "False", "577418EA"
"2023-03-27", "Ethical Bean Organic Whole Bean Coffee Decaf Dark Roast 340 g", "340g", "($4.56 per 100g)", "$15.49", "https://voila.ca/products/256791EA/details", "False", "False", "True", "False", "False", "False", "False", "256791EA"
"2023-03-27", "Ethical Bean Whole Bean Coffee Medium Roast Exotic 340 g", "340g", "($4.56 per 100g)", "$15.49", "https://voila.ca/products/256793EA/details", "False", "False", "True", "False", "False", "False", "False", "256793EA"
"2023-03-27", "Lavazza Whole Bean Coffee Medium Roast Crema E Aroma 1 kg", "1kg", "($2.50 per 100g)", "$24.99", "https://voila.ca/products/286648EA/details", "False", "False", "False", "False", "False", "False", "False", "286648EA"
"2023-03-27", "Salt Spring Organic Whole Bean Coffee Sumatra Dark Roast 400 g", "400g", "($3.75 per 100g)", "$14.99", "https://voila.ca/products/545644EA/details", "False", "False", "True", "False", "False", "False", "False", "545644EA"
"2023-03-27", "Farm Boy Organic Whole Bean Coffee City Roast 454 g", "454g", "($3.52 per 100g)", "$15.99", "https://voila.ca/products/827695EA/details", "False", "False", "True", "False", "False", "False", "False", "827695EA"
"2023-03-27", "Melitta Espresso Whole Bean Coffee Dark Roast 907 g", "907g", "($2.64 per 100g)", "$23.99", "https://voila.ca/products/456804EA/details", "False", "False", "False", "False", "False", "False", "False", "456804EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Hola Light Roast 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/660379EA/details", "False", "False", "True", "False", "False", "False", "False", "660379EA"
"2023-03-27", "McCafe Whole Bean Coffee Rainforest Medium Dark Roast 900 g", "900g", "($2.67 per 100g)", "$23.99", "https://voila.ca/products/506056EA/details", "True", "False", "False", "False", "False", "False", "False", "506056EA"
"2023-03-27", "McCafé Whole Bean Coffee Rainforest Espresso Dark Roast 300 g", "300g", "($3.66 per 100g)", "$10.99", "https://voila.ca/products/505971EA/details", "False", "False", "False", "False", "False", "False", "False", "505971EA"
"2023-03-27", "Kimbo Whole Coffee Beans Crema Intensa 1000 g", "1kg", "($2.10 per 100g)", "$20.99", "https://voila.ca/products/613011EA/details", "False", "False", "False", "False", "False", "False", "False", "613011EA"
"2023-03-27", "Georgian Bay Coffee Whole Bean Coffee Espresso 340 g", "340g", "($4.11 per 100g)", "$13.99", "https://voila.ca/products/973351EA/details", "False", "False", "False", "False", "False", "False", "False", "973351EA"
"2023-03-27", "Crank Coffee Whole Bean Coffee Get Cranked 340 g", "340g", "($4.50 per 100g)", "$15.29", "https://voila.ca/products/971718EA/details", "False", "False", "False", "False", "False", "False", "False", "971718EA"
"2023-03-27", "Balzac's Coffee Whole Bean Coffee Roasters Blend 340 g", "340g", "($4.41 per 100g)", "$14.99", "https://voila.ca/products/607076EA/details", "False", "False", "False", "False", "False", "False", "False", "607076EA"
"2023-03-27", "Crank Coffee Whole Bean Coffee Crank It Up 340 g", "340g", "($4.50 per 100g)", "$15.29", "https://voila.ca/products/971719EA/details", "False", "False", "False", "False", "False", "False", "False", "971719EA"
"2023-03-27", "Crank Coffee Whole Bean Coffee 5ieme Vitesse Espresso 340 g", "340g", "($4.50 per 100g)", "$15.29", "https://voila.ca/products/971722EA/details", "False", "False", "False", "False", "False", "False", "False", "971722EA"
"2023-03-27", "Crank Coffee Whole Bean Coffee Cranky Pants Dark Roast 340 g", "340g", "($4.50 per 100g)", "$15.29", "https://voila.ca/products/971778EA/details", "False", "False", "False", "False", "False", "False", "False", "971778EA"
"2023-03-27", "Georgian Bay Coffee Whole Bean Coffee Dark Roast 340 g", "340g", "($4.11 per 100g)", "$13.99", "https://voila.ca/products/973346EA/details", "False", "False", "False", "False", "False", "False", "False", "973346EA"
"2023-03-27", "Georgian Bay Coffee Whole Bean Coffee Medium Roast 340 g", "340g", "($4.11 per 100g)", "$13.99", "https://voila.ca/products/973337EA/details", "False", "False", "False", "False", "False", "False", "False", "973337EA"
"2023-03-27", "Crank Coffee Whole Bean Coffee Morning Glory Medium Dark Roast 340 g", "340g", "($4.50 per 100g)", "$15.29", "https://voila.ca/products/971721EA/details", "False", "False", "False", "False", "False", "False", "False", "971721EA"
"2023-03-27", "Balzac's Coffee Roasters Coffee Beans A Dark Affair 340 g", "340g", "($4.41 per 100g)", "$14.99", "https://voila.ca/products/607068EA/details", "False", "False", "False", "False", "False", "False", "False", "607068EA"
"2023-03-27", "Lavazza Coffee Beans Tierra Organic 1 kg", "1kg", "($2.40 per 100g)", "$23.99", "https://voila.ca/products/404338EA/details", "False", "False", "True", "False", "False", "False", "False", "404338EA"
"2023-03-27", "Starbucks Caffe Verona Whole Bean Coffee Dark Roast 907 g", "907g", "($2.87 per 100g)", "$25.99", "https://voila.ca/products/652387EA/details", "False", "False", "False", "False", "False", "False", "False", "652387EA"
"2023-03-27", "Just Us Whole Bean Coffee Roasters Breaking the Silence 340 g", "340g", "($4.26 per 100g)", "$14.49", "https://voila.ca/products/614139EA/details", "False", "False", "False", "False", "False", "False", "False", "614139EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Z-Wrangler 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/156082EA/details", "False", "False", "True", "False", "False", "False", "False", "156082EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Hoodoo Jo 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/167269EA/details", "False", "False", "True", "False", "False", "False", "False", "167269EA"
"2023-03-27", "Folgers Coffee Whole Bean 1850 Columbian Light Roast 340 g", "340g", "($3.67 per 100g)", "$12.49", "https://voila.ca/products/837478EA/details", "False", "False", "False", "False", "False", "False", "False", "837478EA"
"2023-03-27", "Starbucks Specialty Espresso Whole Bean Coffee Dark Roast 907 g", "907g", "($2.87 per 100g)", "$25.99", "https://voila.ca/products/652389EA/details", "False", "False", "False", "False", "False", "False", "False", "652389EA"
"2023-03-27", "McCafé Whole Bean Coffee Organic Dark Roast 300 g", "300g", "($3.66 per 100g)", "$10.99", "https://voila.ca/products/968427EA/details", "False", "False", "False", "False", "False", "False", "False", "968427EA"
"2023-03-27", "Kicking Horse Organic Coffee Beans Smart Ass 1 kg", "1kg", "($3.70 per 100g)", "$36.99", "https://voila.ca/products/607568EA/details", "False", "False", "True", "False", "False", "False", "False", "607568EA"
"2023-03-27", "Kicking Horse Organic Whole Beans Coffee Cliff Hanger Espresso 1 kg", "1kg", "($3.70 per 100g)", "$36.99", "https://voila.ca/products/609876EA/details", "False", "False", "True", "False", "False", "False", "False", "609876EA"
"2023-03-27", "Kicking Horse Organic Whole Bean Coffee Lucky Jim Medium 454 g", "454g", "($3.74 per 100g)", "$16.99", "https://voila.ca/products/785264EA/details", "False", "False", "True", "False", "False", "False", "False", "785264EA"
"2023-03-27", "Starbucks Pike Place Whole Bean Coffee Medium Roast Chocolate Toasted Nuts 907 g", "907g", "($2.87 per 100g)", "$25.99", "https://voila.ca/products/652392EA/details", "False", "False", "False", "False", "False", "False", "False", "652392EA"
"2023-03-27", "Kicking Horse Organic Whole Beans Coffee Lucky Jim Medium Roast 1 kg", "1kg", "($3.70 per 100g)", "$36.99", "https://voila.ca/products/692558EA/details", "False", "False", "True", "False", "False", "False", "False", "692558EA"
"2023-03-27", "Compliments Whole Bean Coffee 100% Colombian Medium Roast 907 g", "907g", "($1.98 per 100g)", "$17.99", "https://voila.ca/products/758391EA/details", "False", "False", "False", "False", "False", "False", "False", "758391EA"
"2023-03-27", "Compliments Coffee Whole Bean Bold Blend 907 g", "907g", "($1.98 per 100g)", "$17.99", "https://voila.ca/products/758392EA/details", "False", "False", "False", "False", "False", "False", "False", "758392EA"
"2023-03-27", "Compliments Coffee Whole Bean Breakfast Blend 907 g", "907g", "($1.98 per 100g)", "$17.99", "https://voila.ca/products/758393EA/details", "False", "False", "False", "False", "False", "False", "False", "758393EA"
"2023-03-27", "Tim Hortons Coffee Pods Original Blend Medium Roast 30 K-Cups 315 g", "30 per pack", "($0.82 per item)", "$24.49", "https://voila.ca/products/955391EA/details", "False", "False", "False", "False", "False", "False", "False", "955391EA"
"2023-03-27", "Folgers Coffee Caramel Drizzle 12 K-Cups 108 g", "12 x 9g", "($9.25 per 100g)", "$9.99", "https://voila.ca/products/308998EA/details", "False", "False", "False", "False", "False", "False", "False", "308998EA"
"2023-03-27", "Folgers Coffee Pods Gourmet Hazelnut Cream 12 K-Cups 108 g", "12 x 9g", "($9.25 per 100g)", "$9.99", "https://voila.ca/products/399212EA/details", "False", "False", "False", "False", "False", "False", "False", "399212EA"
"2023-03-27", "Tim Hortons Coffee Pods Dark Roast 30 K-Cups 315 g", "30 per pack", "($0.82 per item)", "$24.49", "https://voila.ca/products/955393EA/details", "False", "False", "False", "False", "False", "False", "False", "955393EA"
"2023-03-27", "Folgers Coffee Pods Vanilla Biscotti 12 K-Cups 108 g", "108g", "($9.25 per 100g)", "$9.99", "https://voila.ca/products/286333EA/details", "False", "False", "False", "False", "False", "False", "False", "286333EA"
"2023-03-27", "Tim Hortons Coffee Pods Colombian Medium Dark Roast 30 K-Cups 315 g", "30 per pack", "($0.82 per item)", "$24.49", "https://voila.ca/products/955392EA/details", "False", "False", "False", "False", "False", "False", "False", "955392EA"
"2023-03-27", "Folgers Coffee Pods Lively Colombian Medium Roast 30 K-Cups 270 g", "270g", "($7.77 per 100g)", "$20.99", "https://voila.ca/products/461389EA/details", "False", "False", "False", "False", "False", "False", "False", "461389EA"
"2023-03-27", "One Coffee Organic Colombian Blend 12 K-Cups 132 g", "132g", "($6.81 per 100g)", "$8.99", "https://voila.ca/products/372364EA/details", "False", "False", "True", "False", "False", "False", "False", "372364EA"
"2023-03-27", "Starbucks Coffee Pods Pike Place Medium Roast 10 K-Cups 125 g", "10 per pack", "($1.10 per item)", "$10.99", "https://voila.ca/products/302957EA/details", "False", "False", "False", "False", "False", "False", "False", "302957EA"
"2023-03-27", "Muskoka Roastery Coffee Black Bear Dark Roast 20 K-Cups 220 g", "20 x 11g", "($9.31 per 100g)", "$20.49", "https://voila.ca/products/679796EA/details", "False", "True", "False", "False", "False", "False", "False", "679796EA"
"2023-03-27", "Starbucks Coffee Pods Pike Place Smooth & Balanced Medium Roast 24 K-Cups 300 g", "24 per pack", "($1.08 per item)", "$25.99", "https://voila.ca/products/818746EA/details", "False", "False", "False", "False", "False", "False", "False", "818746EA"
"2023-03-27", "Farm Boy Organic Coffee French Roast 24 K-Cups 240 g", "240g", "($7.91 per 100g)", "$18.99", "https://voila.ca/products/826769EA/details", "False", "False", "True", "False", "False", "False", "False", "826769EA"
"2023-03-27", "Lavazza Coffee Pods Decaffeinated Ricco Espresso Nespresso Coffee 10 x 5 g", "50g", "($13.98 per 100g)", "$6.99", "https://voila.ca/products/903361EA/details", "False", "False", "False", "False", "False", "False", "False", "903361EA"
"2023-03-27", "One Coffee French Roast Coffee Cups 132 g", "132g", "($6.81 per 100g)", "$8.99", "https://voila.ca/products/372385EA/details", "False", "False", "False", "False", "False", "False", "False", "372385EA"
"2023-03-27", "Starbucks Coffee Pods Decaf House Blend 10 K-Cups 120 g", "10 per pack", "($1.10 per item)", "$10.99", "https://voila.ca/products/323176EA/details", "False", "False", "False", "False", "False", "False", "False", "323176EA"
"2023-03-27", "Starbucks Coffee Pods True North Blend K-Cups 24 EA", "24 per pack", "($1.08 per item)", "$25.99", "https://voila.ca/products/678812EA/details", "False", "False", "False", "False", "False", "False", "False", "678812EA"
"2023-03-27", "Starbucks Coffee Pods Caffè Verona Dark Roast 24 K-Cups 288 g", "24 per pack", "($1.08 per item)", "$25.99", "https://voila.ca/products/818759EA/details", "False", "False", "False", "False", "False", "False", "False", "818759EA"
"2023-03-27", "Farm Boy Organic Coffee Decaf 24 K-Cups 240 g", "240g", "($7.91 per 100g)", "$18.99", "https://voila.ca/products/826767EA/details", "False", "False", "True", "False", "False", "False", "False", "826767EA"
"2023-03-27", "Muskoka Roastery Coffee Loon Call Breakfast Blend 20 K-Cup 230 g", "20 x 11.5g", "($8.91 per 100g)", "$20.49", "https://voila.ca/products/679794EA/details", "False", "True", "False", "False", "False", "False", "False", "679794EA"
"2023-03-27", "Nescafé Rich Coffee Pods Original Blend Capsules 30 x 10.5 g", "30 x 10.5g", "($5.97 per 100g)", "$18.79", "https://voila.ca/products/941999EA/details", "False", "False", "False", "False", "False", "False", "False", "941999EA"
"2023-03-27", "Tassimo Tim Hortons Decafe Coffee Pods 14 T-Discs 123 g", "14 x 8.786g", "($8.93 per 100g)", "$10.99", "https://voila.ca/products/858648EA/details", "False", "False", "False", "False", "False", "False", "False", "858648EA"
"2023-03-27", "McCafé Premium Coffee Pods Medium Dark Roast 30 K Cups 323 g", "323g", "($7.43 per 100g)", "$23.99", "https://voila.ca/products/505985EA/details", "True", "False", "False", "False", "False", "False", "False", "505985EA"
"2023-03-27", "Nescafé Gold Coffee Pods Dark Roast 12 Capsules x 9 g", "108g", "($9.71 per 100g)", "$10.49", "https://voila.ca/products/756259EA/details", "False", "False", "False", "False", "False", "False", "False", "756259EA"
"2023-03-27", "Tim Hortons Tassimo Original Blend Coffee 14 T Discs 123 g", "14 per pack", "($0.79 per item)", "$10.99", "https://voila.ca/products/858647EA/details", "False", "False", "False", "False", "False", "False", "False", "858647EA"
"2023-03-27", "Tim Hortons Coffee Pods Bold Roast Dark 12 K-Cups 126 g", "12 per pack", "($1.00 per item)", "$11.99", "https://voila.ca/products/675981EA/details", "False", "False", "False", "False", "False", "False", "False", "675981EA"
"2023-03-27", "Marley Ground Coffee Medium-Dark Roast Buffalo Soldier 284 g", "284g", "($4.22 per 100g)", "$11.99", "https://voila.ca/products/506680EA/details", "False", "False", "False", "False", "False", "False", "False", "506680EA"
"2023-03-27", "Lavazza Gran Selezione Dark Roast Coffee Pods 12 K-Cups 119 g", "119g", "($11.34 per 100g)", "$13.49", "https://voila.ca/products/483912EA/details", "False", "False", "False", "False", "False", "False", "False", "483912EA"
"2023-03-27", "One Coffee Decaffeinated Dark Roast Coffee K-Cups 12 Pods", "132g", "($6.81 per 100g)", "$8.99", "https://voila.ca/products/372363EA/details", "False", "False", "False", "False", "False", "False", "False", "372363EA"
"2023-03-27", "Tassimo Nabob Coffee Pods Single Serve T-Discs Espresso 14 x 110 g", "110g", "($10.72 per 100g)", "$11.79", "https://voila.ca/products/303849EA/details", "False", "False", "False", "False", "False", "False", "False", "303849EA"
"2023-03-27", "Tassimo Nabob Coffee Pods Bold Midnight Eclipse Extra Large Serve 12 T-Discs 153 g", "153g", "($7.71 per 100g)", "$11.79", "https://voila.ca/products/375643EA/details", "False", "False", "False", "False", "False", "False", "False", "375643EA"
"2023-03-27", "Marley Coffee Medium-Dark Roast Buffalo Soldier Coffee 24 K-Cups 264 g", "264g", "($6.81 per 100g)", "$17.99", "https://voila.ca/products/506612EA/details", "True", "False", "False", "False", "False", "False", "False", "506612EA"
"2023-03-27", "Folgers Coffee Pods Lively Colombian Medium Roast 12 K-Cups 108 g", "108g", "($9.25 per 100g)", "$9.99", "https://voila.ca/products/286331EA/details", "False", "False", "False", "False", "False", "False", "False", "286331EA"
"2023-03-27", "Folgers Gourmet Coffee Classic Roast 12 K-Cups 96 g", "96g", "($10.41 per 100g)", "$9.99", "https://voila.ca/products/320699EA/details", "False", "False", "False", "False", "False", "False", "False", "320699EA"
"2023-03-27", "Tassimo Gevalia Coffee Pods Single Serve T-Discs Dark House Blend Bold 148 g", "148g", "($7.43 per 100g)", "$10.99", "https://voila.ca/products/286767EA/details", "False", "False", "False", "False", "False", "False", "False", "286767EA"
"2023-03-27", "Tassimo Maxwell House Coffee Rich Dark Roast Single 14 x 109 g", "109g", "($9.90 per 100g)", "$10.79", "https://voila.ca/products/360657EA/details", "False", "False", "False", "False", "False", "False", "False", "360657EA"
"2023-03-27", "Muskoka Roastery Coffee Muskoka Maple 20 Keurig Compatible Pods 220 g", "20 x 11g", "($9.31 per 100g)", "$20.49", "https://voila.ca/products/679798EA/details", "False", "True", "False", "False", "False", "False", "False", "679798EA"
"2023-03-27", "Tassimo Nabob Coffee Pods Café Crema 14 T-Discs 110 g", "110g", "($10.72 per 100g)", "$11.79", "https://voila.ca/products/243181EA/details", "False", "False", "False", "False", "False", "False", "False", "243181EA"
"2023-03-27", "Starbucks Blonde Espresso Ground Coffee Nespresso Blonde Roast 10 Pods 53 g", "53g", "($18.85 per 100g)", "$9.99", "https://voila.ca/products/518092EA/details", "False", "False", "False", "False", "False", "False", "False", "518092EA"
"2023-03-27", "Van Houtte Coffee Pods French Vanilla Light Roast 12 K-Cups 120 g", "120g", "($10.41 per 100g)", "$12.49", "https://voila.ca/products/260304EA/details", "False", "False", "False", "False", "False", "False", "False", "260304EA"
"2023-03-27", "Maxwell House Original Roast Coffee 100% Compostable 12 Pods 114 g", "114g", "($8.32 per 100g)", "$9.49", "https://voila.ca/products/651142EA/details", "False", "False", "False", "False", "False", "False", "False", "651142EA"
